6412880.412000,4969930.973000,157.843000
6412917.229000,4969934.948000,155.384000
6412912.581000,4969935.509000,155.302000
6412911.119000,4969931.879000,157.628000
6412910.409000,4969931.026000,157.951000
6412897.331000,4969939.585000,157.334000
6412899.161000,4969941.136000,157.234000
6412909.320000,4969946.517000,154.164000
6412901.917000,4969945.712000,154.522000
6412897.433000,4969948.709000,155.171000
6412879.455000,4969963.277000,155.828000
6412878.702000,4969962.490000,155.824000
6412887.941000,4969953.083000,157.028000
6412896.019000,4969939.702000,157.095000
6412883.797000,4969937.698000,156.922000
6412867.695000,4969969.404000,154.021000
6412858.020000,4969980.345000,153.398000
6412857.207000,4969979.618000,153.362000
6412840.289000,4969987.745000,151.491000
6412840.665000,4969988.595000,151.534000
6412843.522000,4969991.200000,149.387000
6412837.441000,4969998.129000,147.353000
6412832.432000,4969996.095000,150.293000
6412809.380000,4969996.401000,148.457000
6412821.540000,4970006.998000,148.644000
6412822.405000,4970007.407000,148.614000
6412798.085000,4970008.850000,146.906000
6412802.773000,4970025.802000,145.118000
6412803.578000,4970027.220000,145.549000
6412797.106000,4970037.199000,144.343000
6412796.568000,4970036.787000,144.441000
6413024.003000,4969968.260000,139.693000
6413023.469000,4969966.071000,139.721000
6413027.945000,4969965.258000,139.714000
6413311.373000,4969770.650000,162.034000
6412535.053000,4969824.724000,171.268000
6412530.121000,4969813.433000,171.238000
6412530.235000,4969796.166000,171.570000
6412522.351000,4969787.186000,171.482000
6412510.660000,4969783.430000,171.687000
6412428.970000,4969857.436000,169.447000
6412428.938000,4969863.602000,169.621000
6412431.036000,4969868.459000,169.437000
6412439.151000,4969884.335000,167.536000
6412503.843000,4970144.244000,160.958000
6412509.517000,4970153.543000,159.021000
6412505.689000,4970142.936000,159.752000
6412489.226000,4970091.949000,162.849000
6412472.407000,4970103.099000,162.594000
6412460.637000,4970041.829000,165.879000
6412521.564000,4969837.767000,172.087000
6412523.094000,4969838.296000,171.524000
6412516.346000,4969844.045000,171.978000
6412520.519000,4969870.905000,171.073000
6412506.183000,4969882.930000,170.530000
6412500.532000,4969879.850000,170.773000
6412488.067000,4969839.385000,169.801000
6412495.169000,4969869.242000,169.046000
6412508.368000,4969883.395000,169.770000
6412521.025000,4969904.139000,169.948000
6412525.323000,4969904.069000,169.798000
6412533.980000,4969912.164000,168.876000
6412534.722000,4969914.903000,169.565000
6412525.519000,4969948.429000,168.570000
6412527.314000,4969948.824000,167.591000
6412530.467000,4969956.237000,168.670000
6412532.897000,4969955.721000,167.547000
6412540.289000,4969954.896000,167.425000
6412555.690000,4969970.890000,168.256000
6412552.191000,4969979.766000,168.681000
6412507.811000,4969900.893000,169.804000
6412513.384000,4969937.594000,168.625000
6412520.040000,4969970.425000,166.268000
6412520.650000,4969985.383000,167.753000
6412524.177000,4970003.436000,168.191000
6412509.038000,4970045.032000,166.340000
6412508.855000,4970102.036000,163.944000
6412519.794000,4970148.811000,159.454000
6412525.077000,4970154.299000,160.866000
6412525.772000,4970158.147000,158.960000
6412487.550000,4970150.335000,156.712000
6412437.416000,4970097.233000,158.438000
6412437.671000,4970050.540000,158.247000
6412437.891000,4970039.076000,158.588000
6412437.265000,4969991.180000,159.809000
6412439.618000,4969977.210000,159.283000
6412441.280000,4969964.102000,158.596000
6412423.171000,4969879.912000,160.255000
6412436.184000,4969802.676000,163.046000
6412509.949000,4969778.426000,168.541000
